what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999447167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371999455189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999458537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999460480
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1371999462582
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1371999463414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371999463996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371999465775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999466248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999468389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999472319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999473058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999473496
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999478673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371999481082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999483250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999484463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999489686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999496755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371999501074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371999502016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999502705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371999504317
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1371999512983
