what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069087854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069093225
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374069095323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069098111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069099571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069102393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069106714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069109671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069111182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069113205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069114014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069116560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069117330
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1374069120787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1374069121195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1374069121841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069122240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069123936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069131216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069133972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069140114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069141467
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1374069143456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069150369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069151416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069159245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069164487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069165537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069171998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069180212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069183882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069190923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069195751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069198924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069200298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069206848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069208070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374069211928
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1374069213039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069215344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069217945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1374069219902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069224333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069225796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069237287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069239124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1374069240324
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1374069241268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069245466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069278991
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374069280418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069283102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069284525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069304770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069317177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069339631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069347396
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1374069347424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069366646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069370431
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1374069370449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069386403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069389311
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1374069389441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069398311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069409341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069421664
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069423064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1374069423084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069427648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069428964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1374069428983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069454013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069462819
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.move.element",1374069462847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069477759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069481469
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1374069481491
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1374069486489
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1374069490437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069502148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069514980
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1374069514997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1374069523111
