what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1365067267279
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365067268408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067273333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067280743
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1365067281607
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365067315151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067317612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067321264
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1365067321281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1365067321282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067324831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067337712
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1365067341773
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.closeProject",1365067343649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067346520
error,log,,,"Failed to load properties file for project 'Tank'",1365067377737
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067377881
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067378897
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067379160
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365067381280
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1365067389654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067408658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067409855
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1365067410747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067420945
error,log,,,"No command output when running: 'am start -D -n com.nari.sun.activity/com.nari.sun.activity.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1365067423947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067441082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067441513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067459917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067460535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067536855
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067538879
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1365067539866
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1365067539870
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067539914
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067539937
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067539969
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365067540626
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365067541001
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365067541307
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365067549321
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067551794
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365067552066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067560543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067561580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067562065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067584134
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365067585888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067588039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067588963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067590940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067594449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067601297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067638853
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1365067640574
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067648392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067657764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067662555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365067686110
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365067686782
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1365067686977
