what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916756919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1329916769538
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1329916770904
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1329916772636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916777286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916786364
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329916786379
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329916787631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1329916790220
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1329916791712
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1329916793897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916794686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916820541
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1329916821168
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1329916832020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916833438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916872693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916890054
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1329916898292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916901022
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1329916901028
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1329916905899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916910006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916914618
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1329916914633
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1329916918907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1329916921617
error,log,,,"Current file is not a match for the given config.",1329916928737
error,log,,,"Current file is not a match for the given config.",1329916928737
error,log,,,"Current file is not a match for the given config.",1329916928737
error,log,,,"Current file is not a match for the given config.",1329916928738
error,log,,,"Current file is not a match for the given config.",1329916928738
error,log,,,"Current file is not a match for the given config.",1329916928739
error,log,,,"Current file is not a match for the given config.",1329916928739
error,log,,,"Current file is not a match for the given config.",1329916928739
error,log,,,"Current file is not a match for the given config.",1329916928740
error,log,,,"Current file is not a match for the given config.",1329916928740
error,log,,,"Current file is not a match for the given config.",1329916928740
error,log,,,"Current file is not a match for the given config.",1329916928741
error,log,,,"Current file is not a match for the given config.",1329916928741
error,log,,,"Current file is not a match for the given config.",1329916928741
error,log,,,"Current file is not a match for the given config.",1329916928742
error,log,,,"Current file is not a match for the given config.",1329916928742
error,log,,,"Current file is not a match for the given config.",1329916928743
error,log,,,"Current file is not a match for the given config.",1329916928743
error,log,,,"Current file is not a match for the given config.",1329916928743
error,log,,,"Current file is not a match for the given config.",1329916928744
error,log,,,"Current file is not a match for the given config.",1329916928744
error,log,,,"Current file is not a match for the given config.",1329916928744
error,log,,,"Current file is not a match for the given config.",1329916928745
error,log,,,"Current file is not a match for the given config.",1329916928745
error,log,,,"Current file is not a match for the given config.",1329916928746
error,log,,,"Current file is not a match for the given config.",1329916928746
error,log,,,"Current file is not a match for the given config.",1329916928747
error,log,,,"Current file is not a match for the given config.",1329916928747
error,log,,,"Current file is not a match for the given config.",1329916928748
error,log,,,"Current file is not a match for the given config.",1329916928748
error,log,,,"Current file is not a match for the given config.",1329916928748
error,log,,,"Current file is not a match for the given config.",1329916928749
error,log,,,"Current file is not a match for the given config.",1329916928749
error,log,,,"Current file is not a match for the given config.",1329916928749
error,log,,,"Current file is not a match for the given config.",1329916928750
error,log,,,"Current file is not a match for the given config.",1329916928750
error,log,,,"Current file is not a match for the given config.",1329916928750
error,log,,,"Current file is not a match for the given config.",1329916928751
error,log,,,"Current file is not a match for the given config.",1329916928751
error,log,,,"Current file is not a match for the given config.",1329916928751
