what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974966038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974967198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974974309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974974324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974975756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974977510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974977945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974979458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974994267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371974996298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975003031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975003149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975003605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975007238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975009424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975011408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975018756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975020000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975031457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975033242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975040468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975042602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371975047841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975049990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975051842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975067968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975070145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975073102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975074415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975078017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975081021
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975084784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975086601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975094507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975096410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975104144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975116695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371975124024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975126194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975127259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975131347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371975133270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371975138532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371975139677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371975143394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1371975144243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1371975146414
