what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081268255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081270535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081272297
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081272469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081274129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081282399
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081285502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081287270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081288211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081290272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081291855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081292786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081293987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081297119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081299278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081300511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081300935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081302865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081303760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081306652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081307438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081310422
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081311837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1365081321223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081327944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081329721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365081330737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081331195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081333106
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081334856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081340035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081341199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081369633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081370616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1365081376464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081381243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081389655
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081390608
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081392167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081393993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081395464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081402772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081412622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081419475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081424797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081428475
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081443597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081444479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081452774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081453675
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081455425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081455959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081487183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081491731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081492774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081499967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365081502385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081502681
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081503584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081504253
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1365081515137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081515553
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081517705
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081519710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081525460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081530134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081534402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365081538416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081538700
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1365081543986
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1365081545388
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081546318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081554292
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081557402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1365081559199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081559905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081610995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1365081624861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365081628155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081628470
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081637189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365081643630
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1365081646262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081646636
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081651557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081652146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1365081661046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365081661798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081662647
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1365081664954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081665331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1365081674935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1365081676830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081677014
executed,command,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui.format.document",1365081677967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081678607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1365081690249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1365081694307
